customer_id,customer_name,email,phone,age,credit_score,account_balance,kyc_status,segment,country
CUST2288,Customer_1288,customer_1288@email.com,+15772317311,41.0,829.0,81976.93,VERIFIED,,FR
CUST2289,Customer_1289,customer_1289@email.com,+19254869993,50.0,336.0,444790.15,VERIFIED,CORPORATE,UK
CUST2290,Customer_1290,customer_1290@email.com,+15753813155,84.0,724.0,236893.14,VERIFIED,RETAIL,UK
CUST2291,Customer_1291,customer_1291@email.com,+12295402613,-5.0,465.0,369515.94,VERIFIED,RETAIL,US
CUST2292,Customer_1292,customer_1292@email.com,+12718393382,21.0,371.0,391127.87,VERIFIED,CORPORATE,US
CUST2293,Customer_1293,customer_1293@email.com,+16266185312,40.0,574.0,363931.09,VERIFIED,SME,US
CUST2294,Customer_1294,customer_1294@email.com,+11679444924,28.0,406.0,366919.55,,RETAIL,US
CUST2295,Customer_1295,customer_1295@email.com,+11040495381,18.0,563.0,447337.6,VERIFIED,RETAIL,US
CUST2296,Customer_1296,,+14260481064,53.0,661.0,118314.48,VERIFIED,SME,UK
CUST2297,Customer_1297,customer_1297@email.com,+18120655838,75.0,570.0,313198.51,PENDING,RETAIL,US
CUST2298,Customer_1298,customer_1298@email.com,+19098499401,48.0,333.0,218443.56,VERIFIED,RETAIL,US
CUST2299,Customer_1299,customer_1299@email.com,+17624525169,31.0,681.0,362899.82,VERIFIED,RETAIL,US
CUST2300,Customer_1300,customer_1300@email.com,+19224371637,64.0,486.0,64537.02,VERIFIED,CORPORATE,US
CUST2301,Customer_1301,customer_1301@email.com,+15593378548,23.0,580.0,194121.1,VERIFIED,PREMIUM,US
CUST2302,Customer_1302,customer_1302@email.com,+13510929708,,716.0,387180.69,VERIFIED,SME,FR
CUST2303,Customer_1303,customer_1303@email.com,+16730213092,43.0,368.0,65364.04,VERIFIED,CORPORATE,US
CUST2304,Customer_1304,customer_1304@email.com,+18444793304,20.0,818.0,232967.72,PENDING,SME,US
CUST2305,Customer_1305,,+11352445074,80.0,808.0,330890.12,VERIFIED,SME,US
CUST2306,Customer_1306,customer_1306@email.com,+11199021407,35.0,786.0,235894.77,VERIFIED,PREMIUM,UK
CUST2307,Customer_1307,customer_1307@email.com,+15747906552,45.0,661.0,349360.18,VERIFIED,RETAIL,US
CUST2308,Customer_1308,,+18076377410,56.0,309.0,110520.6,VERIFIED,RETAIL,AU
CUST2309,Customer_1309,customer_1309@email.com,+16355936456,58.0,689.0,415002.02,FAILED,CORPORATE,FR
CUST2310,Customer_1310,customer_1310@email.com,+13423956548,39.0,844.0,12560.59,VERIFIED,RETAIL,US
CUST2311,Customer_1311,customer_1311@email.com,+16670604759,28.0,640.0,479095.06,VERIFIED,PREMIUM,UK
CUST2312,Customer_1312,customer_1312@email.com,+19279461547,80.0,545.0,137142.44,VERIFIED,RETAIL,US
CUST2313,Customer_1313,customer_1313@email.com,+18850066656,42.0,657.0,60832.24,VERIFIED,SME,US
CUST2314,Customer_1314,customer_1314@email.com,+11659166273,37.0,428.0,350892.42,FAILED,RETAIL,FR
CUST2315,Customer_1315,customer_1315@email.com,+18046673594,71.0,395.0,101892.16,VERIFIED,RETAIL,US
CUST2316,Customer_1316,customer_1316@email.com,,54.0,593.0,406605.28,VERIFIED,PREMIUM,FR
CUST2317,Customer_1317,customer_1317@email.com,+11831708321,33.0,670.0,119543.49,VERIFIED,RETAIL,UK
CUST2318,Customer_1318,customer_1318@email.com,+15239865707,76.0,349.0,174575.61,PENDING,RETAIL,US
CUST2319,Customer_1319,customer_1319@email.com,+15302289983,31.0,322.0,462762.99,VERIFIED,RETAIL,
CUST2320,Customer_1320,customer_1320@email.com,+16335579373,43.0,608.0,325931.37,VERIFIED,SME,FR
CUST2321,Customer_1321,customer_1321@email.com,+15237058186,40.0,685.0,250301.68,VERIFIED,RETAIL,US
CUST2322,Customer_1322,,+15053800530,42.0,369.0,332317.87,VERIFIED,PREMIUM,US
CUST2323,Customer_1323,customer_1323@email.com,+14179532393,31.0,777.0,118739.9,PENDING,SME,US
CUST2324,Customer_1324,customer_1324@email.com,+11861931847,25.0,341.0,80224.71,VERIFIED,CORPORATE,US
CUST2325,Customer_1325,customer_1325@email.com,+13551373931,64.0,743.0,139016.41,FAILED,CORPORATE,
CUST2326,Customer_1326,customer_1326@email.com,+12536339718,43.0,583.0,227857.47,FAILED,PREMIUM,US
CUST2327,Customer_1327,customer_1327@email.com,+15665080708,25.0,526.0,471290.98,PENDING,RETAIL,UK
CUST2328,Customer_1328,customer_1328@email.com,+16323299575,35.0,804.0,20975.05,VERIFIED,RETAIL,US
CUST2329,Customer_1329,customer_1329@email.com,+12149841376,40.0,595.0,247098.82,VERIFIED,RETAIL,AU
CUST2330,Customer_1330,customer_1330@email.com,+15734227654,56.0,476.0,481225.44,,SME,FR
CUST2331,Customer_1331,customer_1331@email.com,+19476860504,33.0,373.0,128065.54,VERIFIED,RETAIL,DE
CUST2332,Customer_1332,customer_1332@email.com,+14460711193,78.0,703.0,321952.57,VERIFIED,PREMIUM,DE
CUST2333,Customer_1333,customer_1333@email.com,+13370776261,60.0,357.0,340134.11,PENDING,CORPORATE,UK
CUST2334,Customer_1334,customer_1334@email.com,+15472053723,66.0,668.0,329567.5,PENDING,RETAIL,UK
CUST2335,Customer_1335,customer_1335@email.com,+15347054857,40.0,621.0,191519.03,VERIFIED,PREMIUM,AU
CUST2336,Customer_1336,customer_1336@email.com,+19058211921,34.0,654.0,452980.82,VERIFIED,RETAIL,UK
CUST2337,Customer_1337,customer_1337@email.com,+16689901613,51.0,332.0,202194.63,VERIFIED,RETAIL,UK
CUST2338,Customer_1338,customer_1338@email.com,+11539655847,62.0,576.0,141287.77,PENDING,PREMIUM,FR
CUST2339,Customer_1339,customer_1339@email.com,+11433845553,-5.0,659.0,199860.61,FAILED,RETAIL,FR
CUST2340,Customer_1340,customer_1340@email.com,+14481406134,18.0,720.0,285336.39,VERIFIED,RETAIL,US
CUST2341,Customer_1341,customer_1341@email.com,+17552632904,-5.0,629.0,8319.72,VERIFIED,PREMIUM,US
CUST2342,Customer_1342,customer_1342@email.com,+16834303542,71.0,521.0,107059.71,VERIFIED,CORPORATE,DE
CUST2343,Customer_1343,customer_1343@email.com,+16796583673,59.0,735.0,435411.87,VERIFIED,,US
CUST2344,Customer_1344,customer_1344@email.com,+13286457887,55.0,538.0,361874.91,VERIFIED,CORPORATE,FR
CUST2345,Customer_1345,customer_1345@email.com,+12910936636,48.0,545.0,95228.37,VERIFIED,SME,US
CUST2346,Customer_1346,customer_1346@email.com,+15571925629,60.0,333.0,329176.04,FAILED,RETAIL,AU
CUST2347,Customer_1347,customer_1347@email.com,+16528900975,59.0,541.0,378736.84,VERIFIED,RETAIL,US
CUST2348,Customer_1348,customer_1348@email.com,+13497781878,78.0,495.0,416785.09,VERIFIED,RETAIL,US
CUST2349,Customer_1349,customer_1349@email.com,+11777921224,36.0,498.0,461993.89,VERIFIED,CORPORATE,US
CUST2350,Customer_1350,customer_1350@email.com,+12897006099,50.0,429.0,357231.52,VERIFIED,CORPORATE,FR
CUST2351,Customer_1351,customer_1351@email.com,+17351403053,31.0,486.0,128819.8,VERIFIED,RETAIL,US
CUST2352,Customer_1352,customer_1352@email.com,+16686988781,36.0,698.0,19994.26,VERIFIED,CORPORATE,US
CUST2353,Customer_1353,customer_1353@email.com,+14483882368,49.0,643.0,407839.51,VERIFIED,RETAIL,FR
CUST2354,Customer_1354,customer_1354@email.com,+12915335063,72.0,738.0,212007.91,VERIFIED,RETAIL,DE
CUST2355,Customer_1355,customer_1355@email.com,,46.0,791.0,312779.11,VERIFIED,SME,UK
CUST2356,Customer_1356,customer_1356@email.com,+19459002488,18.0,516.0,480757.66,PENDING,SME,US
CUST2357,Customer_1357,customer_1357@email.com,+19675109749,23.0,345.0,125441.07,PENDING,RETAIL,DE
CUST2358,Customer_1358,customer_1358@email.com,+13990263234,60.0,839.0,412600.62,VERIFIED,RETAIL,UK
CUST2359,Customer_1359,customer_1359@email.com,+13492788837,41.0,649.0,268144.48,VERIFIED,CORPORATE,US
CUST2360,Customer_1360,customer_1360@email.com,+17867602321,75.0,796.0,357339.24,VERIFIED,RETAIL,AU
CUST2361,Customer_1361,customer_1361@email.com,+17739036752,79.0,442.0,269562.88,VERIFIED,SME,UK
CUST2362,Customer_1362,customer_1362@email.com,+17028547898,40.0,564.0,201146.26,VERIFIED,SME,DE
CUST2363,Customer_1363,customer_1363@email.com,+12875221619,58.0,822.0,438232.86,VERIFIED,RETAIL,UK
CUST2364,Customer_1364,customer_1364@email.com,+17448206360,43.0,777.0,194662.04,VERIFIED,PREMIUM,AU
CUST2365,Customer_1365,customer_1365@email.com,,75.0,648.0,84189.77,VERIFIED,PREMIUM,UK
CUST2366,Customer_1366,customer_1366@email.com,+18554164756,18.0,522.0,33136.94,VERIFIED,CORPORATE,UK
CUST2367,Customer_1367,customer_1367@email.com,+19795562163,33.0,521.0,124906.54,VERIFIED,PREMIUM,UK
CUST2368,Customer_1368,customer_1368@email.com,+19033389155,41.0,584.0,270204.47,VERIFIED,SME,DE
CUST2369,Customer_1369,customer_1369@email.com,+18552968153,51.0,317.0,218922.61,VERIFIED,SME,DE
CUST2370,Customer_1370,customer_1370@email.com,+18386450599,38.0,380.0,472048.36,VERIFIED,SME,US
CUST2371,Customer_1371,customer_1371@email.com,+12180675300,79.0,300.0,89166.14,VERIFIED,RETAIL,US
CUST2372,Customer_1372,customer_1372@email.com,+17616788359,68.0,684.0,250722.24,VERIFIED,RETAIL,US
CUST2373,Customer_1373,customer_1373@email.com,+16205019493,54.0,490.0,117748.57,VERIFIED,CORPORATE,UK
CUST2374,Customer_1374,customer_1374@email.com,+18724666764,81.0,730.0,124970.69,PENDING,RETAIL,UK
CUST2375,Customer_1375,customer_1375@email.com,+17677901323,43.0,478.0,477293.42,,PREMIUM,US
CUST2376,Customer_1376,customer_1376@email.com,+12695406024,80.0,,163506.67,VERIFIED,CORPORATE,US
CUST2377,Customer_1377,customer_1377@email.com,+18479571884,36.0,578.0,404892.92,FAILED,RETAIL,FR
CUST2378,Customer_1378,customer_1378@email.com,+12636348128,65.0,,1632.73,VERIFIED,SME,AU
CUST2379,Customer_1379,customer_1379@email.com,+17047529599,45.0,773.0,83815.19,VERIFIED,CORPORATE,UK
CUST2380,Customer_1380,customer_1380@email.com,+14986978165,76.0,460.0,54438.92,VERIFIED,RETAIL,AU
CUST2381,Customer_1381,customer_1381@email.com,,22.0,386.0,316344.82,VERIFIED,,US
CUST2382,Customer_1382,customer_1382@email.com,+11575814324,27.0,776.0,488530.42,VERIFIED,PREMIUM,AU
CUST2383,Customer_1383,customer_1383@email.com,+16161245643,71.0,538.0,427439.17,PENDING,RETAIL,UK
CUST2384,Customer_1384,customer_1384@email.com,+12514269333,37.0,455.0,82755.58,VERIFIED,SME,US
CUST2385,Customer_1385,customer_1385@email.com,+13080371215,59.0,512.0,360228.86,VERIFIED,RETAIL,UK
CUST2386,Customer_1386,customer_1386@email.com,+16279552609,70.0,414.0,152948.16,VERIFIED,RETAIL,AU
CUST2387,Customer_1387,customer_1387@email.com,+19013643270,21.0,637.0,31229.88,VERIFIED,RETAIL,US
CUST2388,Customer_1388,customer_1388@email.com,+19145666213,44.0,767.0,145100.62,VERIFIED,RETAIL,FR
CUST2389,Customer_1389,customer_1389@email.com,+15610894704,35.0,588.0,176004.39,VERIFIED,PREMIUM,US
CUST2390,Customer_1390,customer_1390@email.com,+18224054500,29.0,795.0,316392.29,VERIFIED,SME,
CUST2391,Customer_1391,customer_1391@email.com,+14101933455,32.0,541.0,191534.59,VERIFIED,RETAIL,DE
CUST2392,Customer_1392,customer_1392@email.com,+18702284554,64.0,762.0,42694.55,VERIFIED,,US
CUST2393,Customer_1393,customer_1393@email.com,+18748723748,46.0,755.0,219874.94,PENDING,SME,US
CUST2394,Customer_1394,customer_1394@email.com,+17103096508,32.0,461.0,75435.54,VERIFIED,RETAIL,UK
CUST2395,Customer_1395,customer_1395@email.com,+12334551976,35.0,842.0,431381.42,VERIFIED,PREMIUM,
CUST2396,Customer_1396,customer_1396@email.com,+18310342651,68.0,660.0,433254.26,VERIFIED,CORPORATE,AU
CUST2397,Customer_1397,customer_1397@email.com,+14320382138,83.0,385.0,170892.94,PENDING,PREMIUM,US
CUST2398,Customer_1398,customer_1398@email.com,+18751684530,31.0,,171254.98,PENDING,RETAIL,US
CUST2399,Customer_1399,customer_1399@email.com,+17800514812,75.0,513.0,34947.82,PENDING,CORPORATE,US
CUST2400,Customer_1400,customer_1400@email.com,+11029704595,23.0,773.0,34934.07,VERIFIED,RETAIL,DE
CUST2401,Customer_1401,customer_1401@email.com,+12719039708,,413.0,234953.15,VERIFIED,RETAIL,US
CUST2402,Customer_1402,customer_1402@email.com,+13270979602,39.0,515.0,311979.91,VERIFIED,RETAIL,UK
CUST2403,Customer_1403,customer_1403@email.com,+14639009760,33.0,673.0,58634.45,VERIFIED,CORPORATE,AU
CUST2404,Customer_1404,customer_1404@email.com,+18392869112,42.0,338.0,407033.25,VERIFIED,CORPORATE,US
CUST2405,Customer_1405,customer_1405@email.com,+16813679644,65.0,608.0,218199.16,VERIFIED,RETAIL,FR
CUST2406,Customer_1406,customer_1406@email.com,+15658605222,28.0,791.0,301373.67,PENDING,RETAIL,US
CUST2407,Customer_1407,customer_1407@email.com,+14027974763,81.0,397.0,296643.38,VERIFIED,RETAIL,US
CUST2408,Customer_1408,customer_1408@email.com,,63.0,478.0,30822.6,VERIFIED,PREMIUM,AU
CUST2409,Customer_1409,customer_1409@email.com,+17985487414,31.0,509.0,453662.33,VERIFIED,SME,UK
CUST2410,Customer_1410,customer_1410@email.com,+19181376138,-5.0,798.0,457115.75,VERIFIED,CORPORATE,FR
CUST2411,Customer_1411,customer_1411@email.com,+17796348739,61.0,564.0,206006.06,VERIFIED,SME,AU
CUST2412,Customer_1412,customer_1412@email.com,+18124531028,79.0,751.0,113183.71,VERIFIED,CORPORATE,DE
CUST2413,Customer_1413,customer_1413@email.com,+13454130805,41.0,646.0,75972.32,FAILED,SME,US
CUST2414,Customer_1414,,+16035064631,46.0,577.0,489024.05,VERIFIED,RETAIL,FR
CUST2415,Customer_1415,customer_1415@email.com,+13234876712,29.0,646.0,449646.87,VERIFIED,CORPORATE,FR
CUST2416,Customer_1416,customer_1416@email.com,+12692387623,80.0,542.0,488747.34,VERIFIED,RETAIL,AU
CUST2417,Customer_1417,customer_1417@email.com,+17688569223,82.0,627.0,344972.33,VERIFIED,RETAIL,US
CUST2418,Customer_1418,customer_1418@email.com,+18721893073,68.0,319.0,245570.84,VERIFIED,PREMIUM,FR
CUST2419,Customer_1419,customer_1419@email.com,+14793660615,70.0,630.0,334494.13,PENDING,CORPORATE,UK
CUST2420,Customer_1420,customer_1420@email.com,+15859462043,75.0,791.0,182282.42,VERIFIED,RETAIL,AU
CUST2421,Customer_1421,customer_1421@email.com,+16827888162,71.0,748.0,496822.63,VERIFIED,RETAIL,US
CUST2422,Customer_1422,customer_1422@email.com,+11658388461,23.0,416.0,215049.93,VERIFIED,RETAIL,DE
CUST2423,Customer_1423,customer_1423@email.com,+17043495824,38.0,315.0,155447.58,VERIFIED,RETAIL,AU
CUST2424,Customer_1424,customer_1424@email.com,+19220600256,81.0,351.0,55774.82,VERIFIED,,UK
CUST2425,Customer_1425,customer_1425@email.com,+18226441666,84.0,729.0,401269.3,VERIFIED,PREMIUM,UK
CUST2426,Customer_1426,customer_1426@email.com,+19473329371,79.0,569.0,319988.78,VERIFIED,RETAIL,DE
CUST2427,Customer_1427,customer_1427@email.com,+19708645461,32.0,331.0,348771.98,VERIFIED,CORPORATE,US
CUST2428,Customer_1428,customer_1428@email.com,+14480371709,34.0,321.0,464614.78,VERIFIED,RETAIL,US
CUST2429,Customer_1429,customer_1429@email.com,+11568311443,-5.0,813.0,109457.48,VERIFIED,PREMIUM,
CUST2430,Customer_1430,customer_1430@email.com,+15907267345,32.0,398.0,249123.38,VERIFIED,CORPORATE,AU
CUST2431,Customer_1431,customer_1431@email.com,+19302982292,26.0,301.0,341983.28,VERIFIED,RETAIL,UK
CUST2432,Customer_1432,customer_1432@email.com,+18742296130,73.0,617.0,96972.19,PENDING,SME,
CUST2433,Customer_1433,customer_1433@email.com,+14019508924,59.0,815.0,219917.14,VERIFIED,CORPORATE,UK
CUST2434,Customer_1434,customer_1434@email.com,+13191503315,44.0,319.0,159140.88,VERIFIED,CORPORATE,UK
CUST2435,Customer_1435,customer_1435@email.com,+18915734988,60.0,787.0,131651.18,VERIFIED,SME,US
CUST2436,Customer_1436,customer_1436@email.com,+19681389634,36.0,564.0,175541.85,VERIFIED,RETAIL,US
CUST2437,Customer_1437,customer_1437@email.com,+14555941353,30.0,815.0,337089.76,VERIFIED,CORPORATE,US
CUST2438,Customer_1438,customer_1438@email.com,,69.0,822.0,108454.38,VERIFIED,PREMIUM,FR
CUST2439,Customer_1439,customer_1439@email.com,+18612517793,34.0,719.0,231006.59,VERIFIED,RETAIL,US
CUST2440,Customer_1440,customer_1440@email.com,+13497850647,20.0,832.0,24376.65,VERIFIED,RETAIL,UK
CUST2441,Customer_1441,customer_1441@email.com,+12608188474,54.0,349.0,243307.6,VERIFIED,PREMIUM,US
CUST2442,Customer_1442,customer_1442@email.com,+18952017701,55.0,,259271.07,VERIFIED,PREMIUM,FR
CUST2443,Customer_1443,customer_1443@email.com,+14988859795,68.0,838.0,168170.06,VERIFIED,RETAIL,UK
CUST2444,Customer_1444,customer_1444@email.com,+17451920915,33.0,737.0,173068.05,VERIFIED,PREMIUM,DE
CUST2445,Customer_1445,customer_1445@email.com,+11939771463,32.0,696.0,444564.09,VERIFIED,PREMIUM,US
CUST2446,Customer_1446,customer_1446@email.com,+13299350442,23.0,683.0,445650.17,VERIFIED,CORPORATE,UK
CUST2447,Customer_1447,customer_1447@email.com,+15066183464,78.0,839.0,97543.63,VERIFIED,SME,US
CUST2448,Customer_1448,customer_1448@email.com,+19325013332,47.0,303.0,354688.91,VERIFIED,RETAIL,AU
CUST2449,Customer_1449,customer_1449@email.com,+11759881303,19.0,822.0,342450.34,FAILED,CORPORATE,US
CUST2450,Customer_1450,customer_1450@email.com,,57.0,567.0,57642.16,PENDING,RETAIL,DE
CUST2451,Customer_1451,customer_1451@email.com,+11625238231,31.0,733.0,184141.73,VERIFIED,CORPORATE,UK
CUST2452,Customer_1452,customer_1452@email.com,+11161356215,39.0,604.0,165413.76,VERIFIED,RETAIL,AU
CUST2453,Customer_1453,customer_1453@email.com,+14976745297,40.0,319.0,282524.11,VERIFIED,RETAIL,AU
CUST2454,Customer_1454,customer_1454@email.com,+15422648979,63.0,581.0,409927.67,VERIFIED,RETAIL,AU
CUST2455,Customer_1455,customer_1455@email.com,+16127617168,42.0,791.0,497029.06,VERIFIED,RETAIL,UK
CUST2456,Customer_1456,customer_1456@email.com,+15454964287,,470.0,133449.52,PENDING,PREMIUM,US
CUST2457,Customer_1457,customer_1457@email.com,+19756837783,73.0,539.0,382273.22,VERIFIED,CORPORATE,AU
CUST2458,Customer_1458,customer_1458@email.com,+13511061673,36.0,779.0,97780.55,VERIFIED,RETAIL,UK
CUST2459,Customer_1459,customer_1459@email.com,+18312846429,83.0,828.0,385398.45,VERIFIED,RETAIL,AU
CUST2460,Customer_1460,customer_1460@email.com,+13818490302,20.0,650.0,358531.64,PENDING,PREMIUM,UK
CUST2461,Customer_1461,customer_1461@email.com,+14990145708,75.0,646.0,2734.41,VERIFIED,CORPORATE,FR
CUST2462,Customer_1462,customer_1462@email.com,+17332328586,21.0,767.0,78798.85,VERIFIED,RETAIL,AU
CUST2463,Customer_1463,customer_1463@email.com,+13659182881,22.0,553.0,136584.19,FAILED,RETAIL,UK
CUST2464,Customer_1464,customer_1464@email.com,+15536335680,42.0,746.0,142195.02,PENDING,RETAIL,FR
CUST2465,Customer_1465,customer_1465@email.com,+16689889653,75.0,646.0,87811.1,VERIFIED,SME,US
CUST2466,Customer_1466,customer_1466@email.com,+19852442396,79.0,826.0,45768.65,VERIFIED,RETAIL,US
CUST2467,Customer_1467,customer_1467@email.com,,63.0,336.0,372109.68,VERIFIED,RETAIL,DE
CUST2468,Customer_1468,customer_1468@email.com,+17061972624,21.0,442.0,255600.6,VERIFIED,PREMIUM,US
CUST2469,Customer_1469,customer_1469@email.com,,64.0,502.0,100403.94,VERIFIED,RETAIL,UK
CUST2470,Customer_1470,customer_1470@email.com,+15838244460,68.0,397.0,468654.27,PENDING,RETAIL,FR
CUST2471,Customer_1471,customer_1471@email.com,+11215247985,44.0,575.0,23425.34,VERIFIED,RETAIL,AU
CUST2472,Customer_1472,customer_1472@email.com,+18367861925,19.0,607.0,136074.26,PENDING,RETAIL,DE
CUST2473,Customer_1473,customer_1473@email.com,+15679132629,64.0,779.0,5938.73,VERIFIED,SME,AU
CUST2474,Customer_1474,customer_1474@email.com,+12838638715,65.0,492.0,144547.12,VERIFIED,SME,AU
CUST2475,Customer_1475,customer_1475@email.com,+11236260766,77.0,523.0,116116.51,PENDING,CORPORATE,UK
CUST2476,Customer_1476,customer_1476@email.com,+16762074576,82.0,754.0,152413.75,VERIFIED,CORPORATE,US
CUST2477,Customer_1477,customer_1477@email.com,+17815270548,40.0,360.0,123846.08,FAILED,RETAIL,US
CUST2478,Customer_1478,customer_1478@email.com,+18454581498,21.0,509.0,295709.83,VERIFIED,RETAIL,US
CUST2479,Customer_1479,customer_1479@email.com,+11480278254,21.0,,136815.73,FAILED,RETAIL,US
CUST2480,Customer_1480,customer_1480@email.com,+19500552177,20.0,743.0,490642.72,VERIFIED,RETAIL,UK
CUST2481,Customer_1481,customer_1481@email.com,+17230113737,53.0,785.0,322641.82,VERIFIED,PREMIUM,AU
CUST2482,Customer_1482,customer_1482@email.com,+14423739465,53.0,688.0,45396.28,VERIFIED,SME,FR
CUST2483,Customer_1483,customer_1483@email.com,+15278461601,49.0,313.0,108205.65,VERIFIED,RETAIL,US
CUST2484,Customer_1484,customer_1484@email.com,+14708518633,150.0,753.0,449125.02,VERIFIED,SME,AU
CUST2485,Customer_1485,customer_1485@email.com,+16975037379,58.0,778.0,240573.77,PENDING,RETAIL,US
CUST2486,Customer_1486,customer_1486@email.com,+16981525273,-5.0,690.0,306125.67,VERIFIED,PREMIUM,US
CUST2487,Customer_1487,,+17685261334,66.0,387.0,257915.6,VERIFIED,CORPORATE,US
CUST2488,Customer_1488,customer_1488@email.com,+11066636403,64.0,316.0,363637.23,VERIFIED,CORPORATE,AU
CUST2489,Customer_1489,customer_1489@email.com,+12717066014,20.0,493.0,355022.27,VERIFIED,RETAIL,US
CUST2490,Customer_1490,customer_1490@email.com,+16432203982,57.0,428.0,484633.23,VERIFIED,CORPORATE,US
CUST2491,Customer_1491,customer_1491@email.com,+17336474083,35.0,552.0,107139.05,VERIFIED,RETAIL,US
CUST2492,Customer_1492,customer_1492@email.com,+17868070806,30.0,573.0,335999.25,VERIFIED,RETAIL,US
CUST2493,Customer_1493,customer_1493@email.com,+11739284176,48.0,451.0,168408.39,FAILED,PREMIUM,US
CUST2494,Customer_1494,customer_1494@email.com,+12354803616,25.0,387.0,340513.95,VERIFIED,RETAIL,US
CUST2495,Customer_1495,customer_1495@email.com,+18376341693,42.0,370.0,399373.27,VERIFIED,RETAIL,UK
CUST2496,Customer_1496,customer_1496@email.com,+11380325985,82.0,674.0,96619.69,VERIFIED,RETAIL,US
CUST2497,Customer_1497,customer_1497@email.com,+19149081570,80.0,330.0,322548.32,VERIFIED,RETAIL,US
CUST2498,Customer_1498,customer_1498@email.com,,82.0,547.0,257225.67,VERIFIED,RETAIL,UK
CUST2499,Customer_1499,customer_1499@email.com,+16571338551,21.0,,278677.31,VERIFIED,RETAIL,AU
CUST2500,Customer_1500,customer_1500@email.com,+13115079623,84.0,558.0,288867.43,FAILED,SME,US
CUST2501,Customer_1501,,+14125736877,44.0,504.0,446174.57,PENDING,PREMIUM,UK
CUST2502,Customer_1502,customer_1502@email.com,+18805142313,85.0,645.0,309418.87,VERIFIED,PREMIUM,US
CUST2503,Customer_1503,,+11529546427,81.0,518.0,79058.45,VERIFIED,RETAIL,AU
CUST2504,Customer_1504,customer_1504@email.com,+16367069210,43.0,313.0,418284.01,FAILED,CORPORATE,US
CUST2505,Customer_1505,customer_1505@email.com,+14534991328,70.0,567.0,355364.78,VERIFIED,RETAIL,FR
CUST2506,Customer_1506,customer_1506@email.com,+16402807686,49.0,412.0,459674.48,FAILED,PREMIUM,DE
CUST2507,Customer_1507,customer_1507@email.com,+18369114732,76.0,698.0,271571.38,PENDING,RETAIL,US
CUST2508,Customer_1508,customer_1508@email.com,+15909666561,54.0,829.0,484976.22,VERIFIED,PREMIUM,FR
CUST2509,Customer_1509,,+15448177125,40.0,,49622.92,VERIFIED,PREMIUM,US
CUST2510,Customer_1510,customer_1510@email.com,+15085741894,79.0,835.0,209574.43,VERIFIED,CORPORATE,US
CUST2511,Customer_1511,customer_1511@email.com,+15945292107,44.0,648.0,336942.54,VERIFIED,CORPORATE,UK
CUST2512,Customer_1512,customer_1512@email.com,+11537697391,81.0,839.0,353798.76,FAILED,,US
CUST2513,Customer_1513,customer_1513@email.com,+15176256627,40.0,300.0,472479.11,VERIFIED,CORPORATE,AU
CUST2514,Customer_1514,customer_1514@email.com,+15107802003,23.0,478.0,246636.9,VERIFIED,RETAIL,AU
CUST2515,Customer_1515,,+18242648866,40.0,522.0,257847.77,VERIFIED,RETAIL,US
CUST2516,Customer_1516,customer_1516@email.com,+11919945623,29.0,746.0,144717.71,VERIFIED,PREMIUM,AU
CUST2517,Customer_1517,customer_1517@email.com,+18938885845,25.0,530.0,382214.34,VERIFIED,SME,UK
CUST2518,Customer_1518,customer_1518@email.com,+19565911543,79.0,531.0,61708.91,PENDING,RETAIL,US
CUST2519,Customer_1519,customer_1519@email.com,+19516740924,30.0,378.0,416640.29,VERIFIED,RETAIL,US
CUST2520,Customer_1520,customer_1520@email.com,+18256636377,22.0,386.0,450934.47,VERIFIED,RETAIL,US
CUST2521,Customer_1521,customer_1521@email.com,+14623768765,76.0,465.0,486286.1,PENDING,RETAIL,FR
CUST2522,Customer_1522,customer_1522@email.com,+16213953208,85.0,714.0,351830.3,FAILED,RETAIL,AU
CUST2523,Customer_1523,customer_1523@email.com,+19594534051,82.0,540.0,217817.74,VERIFIED,RETAIL,AU
CUST2524,Customer_1524,customer_1524@email.com,+13200942113,40.0,841.0,291290.9,VERIFIED,PREMIUM,DE
CUST2525,Customer_1525,customer_1525@email.com,+18562994564,26.0,352.0,312200.92,PENDING,SME,US
CUST2526,Customer_1526,customer_1526@email.com,+12427795816,63.0,621.0,158329.55,VERIFIED,RETAIL,US
CUST2527,Customer_1527,customer_1527@email.com,+15958709736,55.0,350.0,233993.86,VERIFIED,RETAIL,AU
CUST2528,Customer_1528,customer_1528@email.com,+17999952132,39.0,690.0,224147.33,VERIFIED,RETAIL,US
CUST2529,Customer_1529,customer_1529@email.com,+14642557513,25.0,324.0,444932.61,VERIFIED,CORPORATE,AU
CUST2530,Customer_1530,customer_1530@email.com,+15871327549,68.0,460.0,97845.45,VERIFIED,CORPORATE,UK
CUST2531,Customer_1531,customer_1531@email.com,+17646173376,24.0,715.0,384589.02,PENDING,RETAIL,FR
CUST2532,Customer_1532,customer_1532@email.com,,41.0,570.0,47418.03,VERIFIED,SME,FR
CUST2533,Customer_1533,customer_1533@email.com,,69.0,642.0,491872.35,VERIFIED,RETAIL,UK
CUST2534,Customer_1534,customer_1534@email.com,+13844910254,46.0,674.0,260516.96,VERIFIED,RETAIL,UK
CUST2535,Customer_1535,customer_1535@email.com,+15328871231,25.0,761.0,171055.65,VERIFIED,RETAIL,US
